	masa A		
t	x	y	
12,900		
12,933		
12,967		
13,000	3,794E-2	9,437E-2
13,033		
13,067		
13,100		
13,133		
13,167	3,793E-2	9,419E-2
13,200		
13,233		
13,267		
13,300		
13,333	3,791E-2	9,388E-2
13,367		
13,400		
13,433		
13,467		
13,500	3,789E-2	9,370E-2
13,533		
13,567		
13,600		
13,633		
13,667	3,784E-2	9,357E-2
13,700		
13,733		
13,767		
13,800		
13,833	3,783E-2	9,340E-2
13,867		
13,900		
13,933		
13,967		
14,000	3,777E-2	9,322E-2
14,033		
14,067		
14,100		
14,133		
14,167	3,771E-2	9,296E-2
14,200		
14,233		
14,267		
14,300		
14,333	3,769E-2	9,274E-2
14,367		
14,400		
14,433		
14,467		
14,500	3,767E-2	9,247E-2
14,533		
14,567		
14,600		
14,633		
14,667	3,765E-2	9,225E-2
14,700		
14,733		
14,767		
14,800		
14,833	3,764E-2	9,198E-2
14,867		
14,900		
14,933		
14,967		
15,000	3,762E-2	9,180E-2
15,033		
15,067		
15,100		
15,133		
15,167	3,760E-2	9,154E-2
15,200		
15,233		
15,267		
15,300		
15,333	3,759E-2	9,132E-2
15,367		
15,400		
15,433		
15,467		
15,500	3,753E-2	9,114E-2
15,533		
15,567		
15,600		
15,633		
15,667	3,752E-2	9,096E-2
15,700		
15,733		
15,767		
15,800		
15,833	3,751E-2	9,079E-2
15,867		
15,900		
15,933		
15,967		
16,000	3,749E-2	9,061E-2
16,033		
16,067		
16,100		
16,133		
16,167	3,748E-2	9,039E-2
16,200		
16,233		
16,267		
16,300		
16,333	3,741E-2	9,012E-2
16,367		
16,400		
16,433		
16,467		
16,500	3,740E-2	8,995E-2
16,533		
16,567		
16,600		
16,633		
16,667	3,739E-2	8,981E-2
16,700		
16,733		
16,767		
16,800		
16,833	3,733E-2	8,959E-2
16,867		
16,900		
16,933		
16,967		
17,000	3,731E-2	8,933E-2
17,033		
17,067		
17,100		
17,133		
17,167	3,730E-2	8,919E-2
17,200		
17,233		
17,267		
17,300		
17,333	3,728E-2	8,888E-2
17,367		
17,400		
17,433		
17,467		
17,500	3,726E-2	8,866E-2
17,533		
17,567		
17,600		
17,633		
17,667	3,721E-2	8,853E-2
17,700		
17,733		
17,767		
17,800		
17,833	3,720E-2	8,835E-2
17,867		
17,900		
17,933		
17,967		
18,000	3,717E-2	8,800E-2
18,033		
18,067		
18,100		
18,133		
18,167	3,716E-2	8,778E-2
18,200		
18,233		
18,267		
18,300		
18,333	3,713E-2	8,747E-2
18,367		
18,400		
18,433		
18,467		
18,500	3,712E-2	8,724E-2
18,533		
18,567		
18,600		
18,633		
18,667	3,711E-2	8,707E-2
18,700		
18,733		
18,767		
18,800		
18,833	3,709E-2	8,689E-2
18,867		
18,900		
18,933		
18,967		
19,000	3,708E-2	8,667E-2
19,033		
19,067		
19,100		
19,133		
19,167	3,706E-2	8,640E-2
19,200		
19,233		
19,267		
19,300		
19,333	3,705E-2	8,627E-2
19,367		
19,400		
19,433		
19,467		
19,500	3,704E-2	8,613E-2
19,533		
19,567		
19,600		
19,633		
19,667	3,702E-2	8,591E-2
19,700		
19,733		
19,767		
19,800		
19,833	3,701E-2	8,569E-2
19,867		
19,900		
19,933		
19,967		
20,000	3,699E-2	8,547E-2
20,033		
20,067		
20,100		
20,133		
20,167	3,698E-2	8,524E-2
20,200		
20,233		
20,267		
20,300		
20,333	3,695E-2	8,493E-2
20,367		
20,400		
20,433		
20,467		
20,500	3,694E-2	8,471E-2
20,533		
20,567		
20,600		
20,633		
20,667	3,692E-2	8,445E-2
20,700		
20,733		
20,767		
20,800		
20,833	3,691E-2	8,427E-2
20,867		
20,900		
20,933		
20,967		
21,000	3,690E-2	8,413E-2
21,033		
21,067		
21,100		
21,133		
21,167	3,688E-2	8,391E-2
21,200		
21,233		
21,267		
21,300		
21,333	3,687E-2	8,373E-2
21,367		
21,400		
21,433		
21,467		
21,500	3,681E-2	8,356E-2
21,533		
21,567		
21,600		
21,633		
21,667	3,680E-2	8,334E-2
21,700		
21,733		
21,767		
21,800		
21,833	3,678E-2	8,312E-2
21,867		
21,900		
21,933		
21,967		
